"Version,""Task"",""Concept"",""Att 1 - Verpflegung"",""Att 2 - Kundenbewertung"",""Att 3 - Art des Hotels"",""Att 4 - Meerblick"",""Att 5 - Preis"",""Att 6 - Zimmerkategorie"""
18,17,2,2,1,3,1,3,3
18,18,1,1,3,2,2,1,1
18,18,2,3,2,1,3,2,2
18,19,1,1,1,1,2,3,2
18,19,2,2,2,3,3,1,3
18,20,1,1,2,1,3,1,3
18,20,2,3,3,2,1,2,1
18,21,1,2,1,3,2,2,1
18,21,2,3,3,2,1,3,2
19,1,1,1,3,3,1,1,3
19,1,2,2,2,2,3,3,1
19,2,1,3,1,1,2,2,2
19,2,2,1,2,2,1,3,3
19,3,1,3,1,3,2,2,1
19,3,2,2,3,1,3,1,2
19,4,1,2,1,2,3,2,3
19,4,2,3,2,3,1,1,2
19,5,1,3,2,3,1,2,3
19,5,2,1,3,1,2,3,1
19,6,1,1,1,2,2,1,2
19,6,2,2,3,1,3,3,1
19,7,1,3,3,3,3,3,3
19,7,2,1,1,1,1,1,1
19,8,1,3,1,1,1,3,3
19,8,2,2,2,2,2,2,2
19,9,1,2,2,3,2,1,1
19,9,2,1,3,2,3,2,2
19,10,1,3,2,1,1,2,1
19,10,2,2,1,2,2,3,3
19,11,1,3,2,2,2,3,1
19,11,2,1,3,3,3,1,2
19,12,1,1,1,3,3,1,2
19,12,2,2,3,1,1,2,3
19,13,1,1,2,1,3,2,3
19,13,2,2,1,2,1,1,1
19,14,1,3,3,3,2,3,2
19,14,2,1,2,2,1,1,3
19,15,1,2,1,1,3,3,2
19,15,2,3,3,3,2,2,1
19,16,1,1,2,1,2,3,2
19,16,2,3,3,2,3,1,3
19,17,1,2,1,3,1,2,1
19,17,2,1,3,1,2,1,3
19,18,1,3,1,2,3,3,1
19,18,2,2,2,3,1,2,2
19,19,1,1,1,3,2,3,3
19,19,2,3,2,1,3,1,1
19,20,1,1,2,3,3,3,1
19,20,2,2,3,2,1,2,2
19,21,1,3,1,1,1,1,2
19,21,2,2,3,2,2,2,3
20,1,1,1,3,3,1,3,1
20,1,2,3,1,2,3,2,3
20,2,1,2,2,1,2,1,2
20,2,2,1,1,3,3,2,3
20,3,1,3,2,2,1,3,2
20,3,2,2,3,1,2,1,1
20,4,1,1,2,1,1,2,1
20,4,2,3,3,3,3,1,3
20,5,1,3,3,1,3,2,1
20,5,2,2,1,2,2,3,2
20,6,1,2,2,3,1,3,3
20,6,2,1,1,2,2,1,2
20,7,1,2,2,2,3,1,1
20,7,2,1,3,1,1,3,3
20,8,1,3,1,3,2,2,2
20,8,2,1,3,2,1,1,1
20,9,1,3,2,1,2,2,3
20,9,2,2,1,3,3,3,2
20,10,1,1,2,2,3,2,2
20,10,2,2,1,3,1,1,1
20,11,1,1,1,2,1,2,1
20,11,2,3,3,1,2,3,3
20,12,1,2,2,3,2,1,3
20,12,2,3,3,1,3,3,2
20,13,1,3,3,3,1,1,2
20,13,2,2,1,1,3,2,3
20,14,1,2,3,1,1,2,2
20,14,2,1,2,2,2,3,1
20,15,1,1,2,3,2,3,1
20,15,2,3,1,2,3,1,3
20,16,1,2,1,1,3,3,1
20,16,2,1,3,3,2,2,2
20,17,1,2,3,3,3,2,1
20,17,2,3,2,2,1,1,3
20,18,1,3,2,2,2,1,2
20,18,2,1,1,1,1,3,3
20,19,1,1,2,1,3,2,2
20,19,2,2,3,2,2,3,3
20,20,1,3,1,3,1,1,1
20,20,2,2,3,2,3,3,2
20,21,1,3,1,1,2,2,1
20,21,2,1,2,3,1,1,3
21,1,1,3,1,2,1,3,2
21,1,2,2,3,1,2,1,1
21,2,1,3,3,2,1,3,1
21,2,2,1,2,3,3,2,3
21,3,1,1,1,1,3,1,2
21,3,2,2,2,3,2,2,3
21,4,1,1,1,2,2,2,3
21,4,2,2,2,1,1,3,2
21,5,1,1,1,1,2,3,3
21,5,2,3,3,3,3,1,1
21,6,1,2,2,2,3,1,1
21,6,2,3,3,3,1,2,2
21,7,1,3,2,1,3,2,1
21,7,2,1,3,3,2,1,2
21,8,1,3,2,1,2,2,2
21,8,2,2,1,2,1,3,3
21,9,1,2,1,3,1,3,1
21,9,2,1,3,2,3,1,3
21,10,1,3,2,3,3,3,3
21,10,2,1,3,2,1,2,1
21,11,1,2,1,1,2,1,2
21,11,2,1,2,2,3,3,1
21,12,1,2,3,1,1,1,3
21,12,2,3,1,3,2,2,2
21,13,1,1,1,1,1,2,1
21,13,2,3,3,2,2,3,3
21,14,1,1,3,1,2,3,1
21,14,2,2,2,3,3,1,2
21,15,1,2,2,2,1,2,2
21,15,2,3,1,3,3,1,3
21,16,1,3,2,2,2,1,1
21,16,2,1,3,3,1,3,2
21,17,1,2,1,1,3,2,3
21,17,2,3,2,3,2,3,1
21,18,1,2,3,1,1,2,3
21,18,2,1,1,2,3,1,2
21,19,1,3,2,1,1,3,2
21,19,2,2,1,3,2,1,1
21,20,1,3,1,1,1,1,1
21,20,2,1,3,2,3,2,3
21,21,1,2,3,3,3,3,2
21,21,2,1,2,2,2,2,3
22,1,1,2,1,2,3,3,1
22,1,2,1,2,1,1,1,2
22,2,1,1,2,1,3,3,1
22,2,2,3,3,3,2,2,3
22,3,1,3,1,3,1,2,3
22,3,2,2,3,2,2,1,2
22,4,1,3,1,2,3,2,2
22,4,2,2,2,3,1,1,3
22,5,1,1,3,1,2,3,1
22,5,2,2,2,2,1,2,2
22,6,1,1,1,3,2,3,1
22,6,2,3,3,1,3,1,3
22,7,1,2,3,3,3,2,1
22,7,2,1,1,2,1,1,3
22,8,1,3,2,1,2,3,2
22,8,2,1,3,3,1,2,1
22,9,1,3,1,2,2,1,2
22,9,2,2,2,1,3,3,3
22,10,1,2,2,2,2,2,1
22,10,2,1,1,3,3,3,2
22,11,1,1,2,3,2,2,2
22,11,2,3,3,1,1,1,3
22,12,1,2,1,1,2,1,3
22,12,2,3,3,2,1,3,1
22,13,1,3,1,1,3,2,1
22,13,2,2,2,3,1,3,3
22,14,1,1,3,2,3,1,2
22,14,2,2,1,3,2,3,3
22,15,1,1,2,1,1,1,1
22,15,2,3,3,2,3,2,2
22,16,1,3,2,2,3,3,3
22,16,2,1,1,1,1,2,2
22,17,1,1,1,2,1,3,3
22,17,2,2,3,3,2,1,1
22,18,1,3,2,3,3,1,1
22,18,2,2,3,1,2,2,2
22,19,1,3,3,3,1,3,2
22,19,2,1,2,1,2,2,3
22,20,1,3,3,1,2,3,3
22,20,2,2,1,2,3,1,1
22,21,1,1,1,3,3,1,2
22,21,2,2,2,2,1,2,1
23,1,1,3,1,2,2,2,1
23,1,2,2,3,1,3,3,2
23,2,1,1,2,3,1,1,3
23,2,2,2,1,2,2,3,2
23,3,1,1,3,3,3,2,3
23,3,2,3,2,1,1,1,1
23,4,1,1,3,2,2,1,3
23,4,2,3,1,3,1,3,2
23,5,1,2,2,1,3,2,1
23,5,2,1,3,2,1,1,2
23,6,1,2,2,3,2,3,1
23,6,2,3,1,1,3,2,3
23,7,1,1,1,1,2,1,1
23,7,2,3,2,2,3,3,2
23,8,1,1,2,1,3,3,2
23,8,2,2,3,3,1,2,3
23,9,1,3,3,2,2,1,3
23,9,2,2,1,3,1,2,1
23,10,1,2,3,1,3,1,1
23,10,2,3,2,3,2,2,2
23,11,1,1,1,2,1,3,3
23,11,2,2,2,1,2,1,2
23,12,1,3,3,2,1,3,1
23,12,2,1,1,3,3,2,3
23,13,1,2,2,2,3,1,3
23,13,2,1,3,3,2,3,1
23,14,1,2,3,2,2,3,3
23,14,2,3,1,1,1,2,2
23,15,1,1,1,1,1,2,2
23,15,2,3,2,3,3,1,1
23,16,1,2,3,3,1,1,2
23,16,2,1,2,2,2,2,1
23,17,1,3,1,1,3,3,3
23,17,2,1,2,3,2,1,2
23,18,1,3,3,2,3,2,1
23,18,2,2,1,1,1,3,3
23,19,1,1,3,1,3,3,2
23,19,2,3,2,2,1,2,3
23,20,1,2,1,3,2,1,1
23,20,2,3,2,2,1,3,2
23,21,1,2,3,1,2,2,3
23,21,2,1,1,3,3,1,1
24,1,1,3,3,1,1,1,1
24,1,2,2,1,2,3,2,2
24,2,1,2,1,2,1,1,2
24,2,2,1,2,3,2,3,3
24,3,1,3,3,3,3,2,3
24,3,2,1,2,1,2,3,1
24,4,1,3,1,1,2,1,3
24,4,2,2,3,3,3,3,2
24,5,1,1,2,2,1,2,1
24,5,2,3,1,3,2,3,2
24,6,1,2,2,1,3,1,3
24,6,2,1,3,2,1,2,1
24,7,1,2,1,2,3,3,1
24,7,2,3,2,3,1,1,3
24,8,1,1,3,1,2,2,2
24,8,2,3,1,3,1,3,1
24,9,1,2,2,1,3,2,2
24,9,2,1,3,2,2,1,3
24,10,1,3,1,2,2,1,2
24,10,2,2,2,3,1,2,3
24,11,1,2,1,2,2,2,3
24,11,2,1,3,1,3,3,1
24,12,1,3,2,3,3,3,1
24,12,2,1,3,1,1,1,2
24,13,1,3,1,1,2,2,1
24,13,2,1,2,2,3,1,3
24,14,1,2,3,3,1,3,2
24,14,2,1,1,1,3,1,3
24,15,1,2,3,2,1,3,1
24,15,2,3,2,3,2,2,2
24,16,1,3,3,2,3,1,2
24,16,2,1,1,3,1,3,3
24,17,1,2,2,1,2,2,1
24,17,2,3,3,2,3,3,3
24,18,1,2,2,1,1,1,2
24,18,2,1,1,3,2,2,1
24,19,1,1,2,2,2,3,2
24,19,2,3,1,1,1,1,1
24,20,1,1,1,1,1,3,2
24,20,2,2,3,3,3,2,3
24,21,1,2,3,3,2,1,1
24,21,2,3,2,2,3,2,3
25,1,1,1,1,3,3,2,2
25,1,2,3,3,1,2,3,3
25,2,1,3,3,3,2,2,2
25,2,2,2,2,2,1,1,1
25,3,1,2,1,2,3,3,1
25,3,2,1,2,1,1,1,3
25,4,1,3,3,1,1,2,1
25,4,2,2,1,2,2,3,3
25,5,1,1,2,3,3,1,2
25,5,2,2,1,1,1,2,3
25,6,1,3,2,3,3,3,2
25,6,2,1,3,2,2,1,1
25,7,1,2,2,1,2,3,2
25,7,2,1,3,3,1,2,3
25,8,1,2,2,3,1,3,3
25,8,2,3,1,2,3,1,1
25,9,1,3,3,1,3,1,1
25,9,2,1,1,2,2,2,2
25,10,1,1,2,1,3,3,1
25,10,2,3,1,3,2,1,3
25,11,1,3,2,1,2,3,3
25,11,2,2,3,2,1,2,2
25,12,1,2,3,3,3,1,2
25,12,2,1,1,2,1,2,1
25,13,1,2,1,3,2,1,1
25,13,2,3,2,2,1,2,2
25,14,1,3,1,3,1,1,2
25,14,2,1,3,1,3,3,3
25,15,1,1,3,2,2,3,3
25,15,2,2,2,1,3,2,1
25,16,1,2,3,1,2,1,2
25,16,2,1,2,3,1,3,1
25,17,1,2,3,3,1,3,1
25,17,2,3,1,2,3,2,3
25,18,1,1,1,1,3,2,2
25,18,2,3,2,2,2,1,3
25,19,1,1,2,3,2,2,1
25,19,2,3,1,1,1,3,2
25,20,1,2,3,2,3,1,3
25,20,2,3,1,1,2,3,1
25,21,1,1,3,3,1,1,3
25,21,2,2,2,2,3,2,2
26,1,1,2,1,1,1,1,3
26,1,2,3,3,3,3,2,1
26,2,1,1,2,2,2,3,2
26,2,2,3,3,1,1,2,3
26,3,1,1,2,2,2,1,1
26,3,2,2,1,3,3,3,2
26,4,1,2,3,1,2,2,1
26,4,2,1,1,3,3,1,3
26,5,1,3,2,2,1,3,2
26,5,2,2,1,3,2,2,3
26,6,1,3,2,2,1,3,1
26,6,2,1,3,1,3,1,2
26,7,1,3,3,3,2,1,2
26,7,2,2,1,2,3,3,1
26,8,1,2,3,2,2,3,2
26,8,2,1,2,1,1,2,3
26,9,1,1,1,1,1,1,1
26,9,2,3,2,3,3,2,3
26,10,1,2,2,2,1,1,3
26,10,2,1,3,3,3,3,1
26,11,1,1,3,2,1,3,3
26,11,2,3,1,1,2,2,2
26,12,1,3,1,3,2,2,1
26,12,2,2,2,1,3,1,2
26,13,1,1,3,2,1,2,2
26,13,2,2,2,1,2,3,3
26,14,1,2,2,3,1,2,2
26,14,2,3,1,2,3,1,1
26,15,1,3,3,1,2,1,1
26,15,2,1,1,3,3,3,3
26,16,1,3,3,1,3,3,3
26,16,2,1,1,2,2,1,2
26,17,1,1,1,1,3,3,2
26,17,2,2,2,3,1,2,1
26,18,1,2,3,2,2,2,1
26,18,2,3,2,3,1,1,3
26,19,1,1,2,1,3,2,1
26,19,2,2,1,2,2,3,3
26,20,1,1,2,2,2,2,3
26,20,2,3,3,3,1,1,2
26,21,1,3,3,3,3,1,2
26,21,2,2,1,1,1,3,1
27,1,1,2,3,2,3,2,3
27,1,2,3,2,3,2,3,1
27,2,1,1,1,1,1,1,2
27,2,2,3,2,2,3,2,1
27,3,1,2,1,3,2,1,3
27,3,2,1,3,1,1,3,2
27,4,1,1,3,3,2,2,1
27,4,2,2,2,1,3,1,2
27,5,1,3,1,2,1,3,3
27,5,2,1,2,3,3,1,1
27,6,1,3,3,1,2,2,3
27,6,2,2,1,2,1,3,2
27,7,1,3,2,1,2,3,2
27,7,2,2,3,2,1,1,1
27,8,1,3,2,2,2,1,2
27,8,2,1,1,3,3,2,3
27,9,1,2,3,3,3,3,3
27,9,2,1,1,1,1,2,1
27,10,1,2,2,1,2,1,3
27,10,2,3,1,2,3,2,2
27,11,1,2,2,1,3,2,2
27,11,2,1,3,3,1,3,1
27,12,1,1,3,2,2,1,3
27,12,2,3,1,3,1,3,1
27,13,1,1,2,3,2,3,2
27,13,2,3,3,1,1,2,3
27,14,1,2,1,2,3,1,1
27,14,2,1,3,3,2,2,2
27,15,1,2,1,2,3,3,1
27,15,2,3,2,1,1,1,3
27,16,1,3,3,1,3,3,1
27,16,2,2,1,3,1,2,2
27,17,1,1,2,2,2,1,3
27,17,2,2,3,1,1,2,1
27,18,1,1,1,2,2,1,2
27,18,2,3,2,3,3,3,3
27,19,1,3,3,2,1,2,2
27,19,2,2,1,1,2,3,3
27,20,1,2,3,1,2,3,2
27,20,2,1,2,3,3,1,1
27,21,1,3,1,3,2,1,1
27,21,2,1,2,2,1,2,3
28,1,1,1,1,1,3,2,3
28,1,2,2,2,3,1,1,2
28,2,1,3,3,2,3,3,1
28,2,2,2,1,3,2,2,3
28,3,1,3,3,1,3,1,2
28,3,2,1,2,2,1,3,1
28,4,1,2,3,3,1,1,3
28,4,2,3,2,1,2,2,1
28,5,1,2,3,1,2,1,1
28,5,2,1,1,2,3,3,2
28,6,1,3,2,3,1,3,3
28,6,2,1,1,2,3,2,2
28,7,1,2,2,3,3,2,2
28,7,2,1,1,1,1,1,1
28,8,1,3,3,2,2,3,3
28,8,2,2,2,1,3,2,1
28,9,1,3,1,2,1,1,3
28,9,2,1,3,3,2,3,2
28,10,1,1,2,1,3,3,3
28,10,2,3,1,3,2,2,1
28,11,1,1,1,1,2,3,1
28,11,2,2,3,2,1,1,2
28,12,1,2,3,3,3,1,3
28,12,2,3,2,2,1,2,2
28,13,1,2,2,2,2,3,1
28,13,2,3,1,1,3,1,2
28,14,1,3,2,2,3,1,1
28,14,2,1,3,3,1,2,3
28,15,1,1,3,1,2,2,3
28,15,2,2,1,3,1,3,2
28,16,1,3,1,1,1,1,3
28,16,2,1,3,2,3,2,1
28,17,1,2,2,3,2,3,2
28,17,2,1,3,1,1,1,1
28,18,1,2,1,2,3,2,3
28,18,2,3,2,3,2,3,2
28,19,1,1,2,3,3,1,3
28,19,2,3,3,2,2,2,2
28,20,1,1,2,2,2,1,3
28,20,2,2,1,1,1,3,1
28,21,1,3,3,1,3,3,2
28,21,2,2,1,3,1,2,1
29,1,1,1,2,1,1,2,2
29,1,2,2,3,2,3,3,3
29,2,1,2,2,1,3,2,3
29,2,2,3,1,3,2,1,1
29,3,1,1,1,2,2,1,2
29,3,2,3,3,3,1,3,1
29,4,1,2,2,2,1,1,1
29,4,2,1,1,3,3,3,3
29,5,1,1,2,2,1,3,1
29,5,2,3,3,1,2,2,2
29,6,1,2,3,3,3,1,2
29,6,2,3,1,1,2,2,3
29,7,1,3,2,1,1,3,3
29,7,2,2,3,2,2,2,1
29,8,1,1,1,3,3,1,2
29,8,2,2,2,1,2,3,1
29,9,1,3,1,2,1,2,2
29,9,2,1,3,3,3,1,3
29,10,1,2,1,1,2,1,3
29,10,2,3,2,3,3,2,1
29,11,1,1,3,2,1,3,2
29,11,2,3,2,1,3,1,1
29,12,1,2,3,2,1,3,3
29,12,2,1,1,3,2,2,2
29,13,1,3,1,2,3,3,3
29,13,2,2,2,1,1,1,2
29,14,1,1,3,3,2,2,1
29,14,2,2,1,1,3,3,2
29,15,1,3,2,3,1,2,3
29,15,2,1,3,2,2,1,1
29,16,1,2,2,2,3,2,2
29,16,2,1,1,1,1,1,1
29,17,1,3,3,3,2,3,3
29,17,2,2,1,2,3,2,1
29,18,1,3,3,3,1,1,3
29,18,2,1,2,1,2,3,2
29,19,1,2,2,2,2,1,3
29,19,2,1,3,1,3,2,1
29,20,1,2,3,1,2,2,3
29,20,2,3,1,3,1,3,2
29,21,1,1,2,3,3,3,1
29,21,2,3,1,2,1,1,2
30,1,1,2,1,3,2,1,1
30,1,2,1,2,2,1,2,3
30,2,1,1,1,3,1,2,3
30,2,2,3,3,1,3,3,2
30,3,1,2,2,1,2,3,2
30,3,2,3,3,2,3,1,1
30,4,1,1,1,1,3,3,3
30,4,2,2,3,3,1,2,2
30,5,1,2,3,3,3,3,3
30,5,2,3,2,2,2,1,1
30,6,1,3,1,2,2,2,1
30,6,2,1,2,1,1,1,2
30,7,1,3,2,3,3,2,2
30,7,2,1,3,2,1,3,1
30,8,1,2,1,1,2,1,3
30,8,2,1,3,2,3,2,2
30,9,1,2,1,3,1,3,1
30,9,2,3,2,1,2,1,3
30,10,1,1,1,2,2,3,2
30,10,2,3,3,1,1,2,1
30,11,1,1,3,1,2,2,2
30,11,2,2,2,3,3,1,3
30,12,1,2,2,3,1,1,1
30,12,2,3,1,2,3,3,3
30,13,1,1,2,3,2,3,1
30,13,2,2,3,2,3,1,2
30,14,1,1,3,3,2,1,2
30,14,2,3,1,1,1,2,3
30,15,1,3,2,2,1,3,3
30,15,2,2,1,1,3,2,1
30,16,1,3,3,1,3,1,1
30,16,2,2,2,2,2,2,3
30,17,1,3,2,2,3,2,1
30,17,2,1,1,3,1,3,2
30,18,1,1,3,1,1,1,3
30,18,2,2,1,3,2,3,2
30,19,1,2,3,1,1,3,1
30,19,2,1,1,2,3,1,3
30,20,1,2,3,2,1,3,3
30,20,2,3,2,3,2,2,2
30,21,1,3,1,3,2,2,1
30,21,2,1,2,1,3,1,2
31,1,1,1,2,3,3,2,3
31,1,2,3,1,2,1,1,2
31,2,1,1,2,2,1,2,2
31,2,2,2,3,1,2,3,1
31,3,1,2,1,1,3,3,1
31,3,2,3,3,3,2,1,3
31,4,1,2,3,3,3,1,2
31,4,2,1,2,2,2,3,1
31,5,1,3,1,1,1,2,3
31,5,2,1,3,3,3,3,1
31,6,1,3,2,1,1,1,2
31,6,2,2,1,2,2,2,3
31,7,1,3,3,2,2,3,2
31,7,2,1,1,3,1,1,1
31,8,1,1,1,2,2,1,1
31,8,2,2,2,1,3,2,3
31,9,1,2,3,3,1,2,2
31,9,2,3,2,1,3,3,3
31,10,1,2,2,3,1,1,1
31,10,2,1,3,1,2,2,3
31,11,1,3,1,2,3,3,2
31,11,2,1,3,1,1,2,1
31,12,1,2,1,2,3,1,2
31,12,2,3,2,3,2,3,3
31,13,1,1,1,1,2,3,3
31,13,2,3,3,2,3,2,1
31,14,1,1,3,2,3,3,3
31,14,2,2,2,3,1,1,2
31,15,1,3,2,3,1,1,1
31,15,2,2,1,1,2,2,2
31,16,1,1,1,3,3,2,3
31,16,2,3,3,1,2,1,2
31,17,1,2,2,2,1,3,1
31,17,2,3,3,3,2,1,3
31,18,1,1,2,1,3,3,2
31,18,2,2,1,2,1,2,1
31,19,1,3,1,1,3,1,1
31,19,2,2,2,2,2,2,2
31,20,1,3,2,1,3,2,1
31,20,2,1,3,3,1,3,3
31,21,1,2,3,2,1,1,3
31,21,2,1,1,3,2,3,2
32,1,1,3,1,1,1,3,2
32,1,2,1,2,2,2,1,3
32,2,1,1,1,1,1,1,3
32,2,2,2,3,3,3,2,1
32,3,1,3,3,2,2,3,1
32,3,2,2,2,3,3,2,2
32,4,1,2,2,1,2,3,1
32,4,2,3,3,2,1,2,2
32,5,1,2,3,1,1,3,2
32,5,2,1,1,3,3,1,3
32,6,1,3,1,3,2,2,1
32,6,2,1,2,2,3,1,3
32,7,1,1,3,1,2,1,1
32,7,2,3,2,3,1,3,3
32,8,1,2,1,2,3,2,2
32,8,2,1,2,1,1,3,1
32,9,1,3,3,3,3,1,2
32,9,2,2,1,2,2,2,3
32,10,1,2,3,3,3,3,3
32,10,2,1,2,1,1,2,2
32,11,1,2,3,1,1,2,3
32,11,2,3,1,2,2,1,1
32,12,1,1,2,2,2,1,2
32,12,2,3,1,3,3,3,1
32,13,1,1,3,2,1,2,1
32,13,2,2,1,1,2,1,2
32,14,1,3,2,2,3,3,3
32,14,2,1,1,3,1,2,2
32,15,1,3,3,1,3,1,3
32,15,2,2,2,3,2,3,1
32,16,1,2,1,1,3,1,1
32,16,2,3,2,3,2,2,3
32,17,1,3,1,1,2,2,3
32,17,2,1,3,2,1,3,2
32,18,1,2,2,2,1,1,1
32,18,2,1,3,3,3,3,2
32,19,1,1,2,1,3,2,1
32,19,2,2,1,3,1,1,3
32,20,1,1,1,3,1,2,1
32,20,2,3,3,2,2,3,2
32,21,1,2,3,2,2,3,3
32,21,2,3,2,1,3,1,2
33,1,1,1,3,3,2,1,1
33,1,2,3,1,1,1,3,3
33,2,1,1,1,1,2,3,3
33,2,2,2,2,2,3,2,2
33,3,1,2,2,3,1,1,2
33,3,2,3,3,2,3,2,1
33,4,1,1,1,2,3,3,1
33,4,2,2,3,1,2,1,2
33,5,1,3,2,3,1,2,3
33,5,2,2,1,1,3,3,2
33,6,1,1,2,3,2,2,1
33,6,2,3,3,2,1,1,3
33,7,1,1,2,2,3,1,3
33,7,2,3,1,3,1,3,2
33,8,1,3,1,3,3,1,2
33,8,2,2,3,1,2,2,1
33,9,1,2,2,2,1,3,1
33,9,2,1,3,1,2,2,3
33,10,1,2,3,3,3,3,3
33,10,2,1,1,2,2,2,2
33,11,1,2,1,3,2,3,3
33,11,2,3,2,1,1,1,1
33,12,1,3,3,2,1,2,2
33,12,2,1,2,1,3,1,1
33,13,1,2,1,2,1,1,3
33,13,2,3,2,1,2,3,2
33,14,1,1,3,3,3,2,1
33,14,2,2,2,1,1,3,3
33,15,1,1,1,2,3,2,2
33,15,2,3,3,3,2,1,1
33,16,1,2,2,3,2,2,2
33,16,2,3,1,2,3,3,1
33,17,1,3,2,2,2,3,1
33,17,2,1,3,1,1,1,3
33,18,1,1,1,3,1,1,2
33,18,2,2,3,1,3,2,3
33,19,1,1,2,2,2,1,3
33,19,2,3,1,1,1,2,1
33,20,1,2,3,3,3,3,2
33,20,2,3,2,2,1,2,3
33,21,1,1,3,1,3,3,2
33,21,2,2,1,3,2,1,1
34,1,1,3,2,3,3,2,3
34,1,2,2,3,2,1,1,1
34,2,1,3,3,2,3,1,3
34,2,2,1,1,1,2,3,2
34,3,1,2,1,1,2,2,2
34,3,2,1,2,3,1,3,1
34,4,1,1,1,2,1,3,3
34,4,2,3,3,3,2,1,2
34,5,1,3,1,3,2,3,3
34,5,2,2,2,1,3,2,1
34,6,1,2,3,2,1,2,1
34,6,2,1,2,1,3,1,2
34,7,1,3,1,1,3,1,1
34,7,2,1,2,3,2,2,3
34,8,1,2,3,2,1,3,2
34,8,2,1,1,3,3,2,3
34,9,1,2,2,2,2,1,2
34,9,2,3,3,1,1,3,1
34,10,1,2,1,2,3,1,3
34,10,2,3,3,3,1,2,2
34,11,1,1,2,1,2,3,1
34,11,2,2,1,3,1,1,3
34,12,1,3,2,2,3,3,2
34,12,2,1,3,1,2,2,1
34,13,1,2,2,3,3,3,1
34,13,2,3,1,1,1,2,2
34,14,1,2,1,3,3,3,1
34,14,2,1,3,2,2,1,3
34,15,1,3,3,2,2,2,3
34,15,2,1,2,1,1,1,2
34,16,1,1,1,2,1,2,1
34,16,2,2,2,1,2,3,3
34,17,1,2,2,1,1,2,3
34,17,2,3,3,3,3,1,2
34,18,1,3,1,2,2,1,1
34,18,2,1,3,3,3,3,2
34,19,1,3,1,1,1,3,3
34,19,2,2,3,3,2,1,1
34,20,1,1,2,2,3,2,2
34,20,2,3,3,3,1,3,1
34,21,1,2,1,1,3,1,3
34,21,2,1,2,2,2,2,2
35,1,1,2,1,2,2,3,2
35,1,2,1,2,3,1,1,3
35,2,1,3,3,1,3,2,1
35,2,2,2,2,3,2,1,2
35,3,1,3,1,1,1,2,1
35,3,2,1,3,2,3,3,3
35,4,1,3,2,3,2,2,3
35,4,2,1,3,1,1,1,2
35,5,1,3,2,1,2,1,2
35,5,2,2,1,2,3,3,1
35,6,1,2,3,3,3,2,3
35,6,2,1,1,2,1,3,1
35,7,1,2,3,1,2,3,3
35,7,2,3,2,2,3,1,1
35,8,1,3,2,1,3,3,3
35,8,2,1,1,3,1,2,2
35,9,1,2,3,2,1,2,2
35,9,2,1,1,3,2,1,1
35,10,1,1,3,1,3,1,1
35,10,2,3,2,3,1,3,2
35,11,1,2,1,2,2,2,3
35,11,2,1,2,3,1,3,1
35,12,1,2,3,2,2,2,3
35,12,2,3,1,1,3,1,2
35,13,1,2,2,2,1,1,1
35,13,2,1,1,3,3,2,3
35,14,1,3,3,1,2,3,2
35,14,2,2,2,3,3,2,1
35,15,1,1,3,1,1,1,3
35,15,2,3,1,2,2,3,2
35,16,1,3,3,3,2,2,1
35,16,2,1,2,2,3,3,3
35,17,1,2,1,1,1,1,2
35,17,2,1,3,2,2,3,1
35,18,1,3,1,3,1,1,3
35,18,2,2,2,1,3,2,2
35,19,1,1,1,1,2,2,1
35,19,2,3,3,2,3,1,2
35,20,1,2,2,3,1,3,3
35,20,2,3,1,2,3,2,2
35,21,1,2,3,3,2,1,1
35,21,2,1,2,1,1,3,3
36,1,1,3,2,2,2,1,3
36,1,2,1,3,3,1,2,2
36,2,1,3,3,2,1,2,3
36,2,2,2,1,1,3,3,1
36,3,1,1,1,3,2,3,2
36,3,2,2,2,1,3,1,1
36,4,1,1,1,2,3,1,3
36,4,2,2,3,1,1,3,2
36,5,1,2,1,2,1,1,2
36,5,2,3,2,3,2,2,1
36,6,1,1,2,1,2,2,1
36,6,2,3,3,3,3,3,3
36,7,1,3,2,2,1,3,1
36,7,2,2,1,1,2,2,3
36,8,1,3,1,1,1,2,3
36,8,2,1,3,3,3,1,2
36,9,1,2,3,3,3,1,1
36,9,2,1,2,2,2,3,2
36,10,1,3,1,3,2,1,1
36,10,2,2,2,2,3,2,2
36,11,1,1,3,1,1,3,3
36,11,2,3,2,3,3,2,2
36,12,1,1,1,2,1,1,1
36,12,2,2,3,1,2,3,3
36,13,1,2,3,2,1,2,1
36,13,2,3,2,1,2,1,2
36,14,1,2,3,1,2,1,2
36,14,2,1,1,3,3,3,3
36,15,1,1,2,3,1,2,3
36,15,2,3,1,2,3,3,1
36,16,1,1,3,1,3,2,1
36,16,2,2,2,3,1,3,2
36,17,1,1,3,1,3,2,2
36,17,2,3,1,2,2,1,3
36,18,1,2,1,3,2,3,1
36,18,2,3,2,2,1,1,3
36,19,1,3,1,3,1,2,2
36,19,2,2,2,1,3,1,3
36,20,1,1,3,2,2,3,1
36,20,2,2,1,3,3,2,3
36,21,1,1,2,2,2,1,2
36,21,2,3,3,1,1,3,1
37,1,1,3,3,3,2,2,3
37,1,2,1,1,1,1,1,1
37,2,1,1,3,3,1,1,1
37,2,2,2,2,2,3,3,2
37,3,1,3,1,1,3,3,2
37,3,2,2,2,2,2,2,3
